code,level,name_kh,name_en,parent_code
05070803,village,ស្តុកព្រីង,Sdok Pring,050708
05070804,village,ថ្មគោល,Thma Koul,050708
05070805,village,កប់ចិន,Kab Chen,050708
05070806,village,ត្រពាំងឬស្សី,Trapeang Ruessei,050708
05070807,village,តាពរ,Ta Por,050708
05070808,village,អំពិលទឹក,Ampil Tuek,050708
05070809,village,អង្គខ្មៅ,Ang Khmau,050708
05070810,village,ព្រៃតាចាប,Prey Ta Chab,050708
05070811,village,ត្រពាំងវែង ទី១,Trapeang Veaeng Ti Muoy,050708
05070812,village,ត្រពាំងវែង ទី២,Trapeang Veaeng Ti Pir,050708
05070813,village,គរ,kor,050708
05070814,village,បង្កើយ,Bangkaeuy,050708
05070815,village,ត្រពាំងនាន់,Trapeang Noan,050708
05070816,village,ព្រៃពង្រ,Prey Pungro,050708
05070817,village,ឡធ្យូង,La Thyung,050708
05070818,village,ត្រពាំងកន្ទួត,Trapeang Kantuot,050708
050709,commune,សែនដី,Saen Dei,0507
05070901,village,ព្រៃស្យា,Prey Sya,050709
05070902,village,ស្វាយតាវង,Svay Ta Vong,050709
05070903,village,សែនដី,Saen Dei,050709
05070904,village,ស្រះស្រង់,Srah Srang,050709
05070905,village,ផ្លូវជ្រូក,Phlouv Chruk,050709
05070906,village,ដូនកែវ,Doun Kaev,050709
05070907,village,ទួលតាសុខ,Tuol Ta Sok,050709
05070908,village,ព្រៃរំដួល,Prey Rumduol,050709
05070909,village,ត្រពាំងប្រីយ៍,Trpeang Prei,050709
05070910,village,ត្រោកវែង,Traok Veng,050709
05070911,village,ត្រពាំងដំរី,Trapeang Damrei,050709
05070912,village,អូររំចេក,Ou Rumchek,050709
05070913,village,មហាលំពាំងទីមួយ,Moha Lumpeang Ti Muoy,050709
05070914,village,ទំនប់,Tumnub,050709
05070915,village,ថ្លុកកណ្តាល,Thlok Kandal,050709
05070916,village,សំរោងជើងភ្នំ,Samraong Cheung Phnum,050709
05070917,village,មហាលំពាំងទីពីរ,Moha Lumpeang Ti Pir,050709
05070918,village,ស្រែត្រោក,Srae Traok,050709
05070919,village,វាលវង់,Veal Vung,050709
05070920,village,ត្រពាំងកែស,Trapeang Kaes,050709
05070921,village,ព្រៃជ្រាវ,Prey Chreav,050709
050710,commune,ស្គុះ,skuh,0507
05071001,village,បិល,Bel,050710
05071002,village,ក្រាំង,Krang,050710
05071003,village,គោករងៀង,Kouk Rongieng,050710
05071004,village,ក្រាំងមេត្រី,Krang Metrei,050710
05071005,village,អូរស្នោ,Ou Snao,050710
05071006,village,ស្វាយដង្គំ,Svay Dangkum,050710
05071007,village,ដូនអាត់,Doun At,050710
05071008,village,ក្រាំងក្រូច,Krang Kruoch,050710
05071009,village,ក្រាំងត្រឡាច,Krang Tralach,050710
05071010,village,ព្រៃពង្រ,Prey Pongro,050710
05071011,village,ត្រពាំងអង្គ,Trapeang Ang,050710
05071012,village,អន្លង់ស្នោ,Anlung Snao,050710
05071013,village,រើងពើង,Reung Peung,050710
05071014,village,ក្រាំងអំពិល,Krang Ampil,050710
05071015,village,ត្រពាំងស្រង់,Trapeang Srang,050710
05071016,village,ទឹកលិច,Tuek Lich,050710
05071017,village,ព្រៃបេង,Prey Beng,050710
05071018,village,ព្រៃត្រាច,Prey Trach,050710
05071019,village,ត្រពាំងតាលួង,Trapeang Ta Luong,050710
05071020,village,ព្រៃរងៀង,Prey Rongieng,050710
05071021,village,ទន្លាប់,Tunloab,050710
050711,commune,តាំងក្រូច,Tang Krouch,0507
05071101,village,អណ្តូងស្លា,,050711
05071102,village,អន្លង់ធម្ម,,050711
05071103,village,,ime Krang Spueu,050711
05071104,village,សំរិត,Samret,050711
05071105,village,សំប៉ាន,Sampan,050711
05071106,village,ថ្មី,Thmei,050711
05071107,village,ក្រាំងម្កាក់,Krang Mkak,050711
05071108,village,ទំពាម,Tumpeam,050711
05071109,village,គ្រឹះធំ,Krues Thum,050711
05071110,village,ទឹកល្អក់,Tuek L'ak,050711
05071111,village,ពង្រ,Pungro,050711
05071112,village,ចំការស្លែង,Chamkar Slaeng,050711
05071113,village,ផ្តៅពេន,Phdau Pen,050711
05071114,village,ចំប៉ី,Champei,050711
05071115,village,អង្គតាម៉ៅ,Ang Ta Mau,050711
05071116,village,ចុងថ្នល់,Chong Thnal,050711
05071117,village,អូរគគីរ,Ou Kokir,050711
050712,commune,ធម្មតាអរ,Thoam Ta Ar,0507
05071201,village,ព្រៃវាវ,Prey Veav,050712
05071202,village,ពង្រ,Pungro,050712
05071203,village,តាំងឬស្សី,Tang Ruessei,050712
05071204,village,ព្រៃកន្រ្រង់,Prey ៥8៣ប/ហកន្ឋ,050712
05071205,village,ដីក្រហម,Dei Kraham,050712
05071206,village,,ina Prey Kdei,050712
05071207,village,ត្រពាំងសារ,Trapeang Sar,050712
05071208,village,ត្រពាំងលាភ,Trapeang Leaph,050712
05071209,village,ក្រាំងស្វាយ,Krang Svay,050712
05071210,village,ជើងក្តី,Cheung Kdei,050712
05071211,village,ថ្លុកដង្កោ,Thlok Dangkao,050712
05071212,village,ម្កាក់,Mkak,050712
05071213,village,ច្រកឬស្សី,Chrak Ruessei,050712
05071214,village,ព្រៃកំប៉ុក,Prey Kampok,050712
05071215,village,ព្រៃប្រដាក់,Prey Pradak,050712
05071216,village,ជើងភ្នំ,Cheung Phnum,050712
05071217,village,ក្រាំង,Krang,050712
05071218,village,មន,Mon,050712
05071219,village,ដីឡ,Dei La,050712
05071220,village,ស្រែត្រែង,Sre Traeng,050712
05071221,village,ស្រីប្រសើរ,Srey Prasaeu,050712
050713,commune,ត្រពាំងគង,Trapeang Kong,0507
05071301,village,ថ្មបាំង,Thma Bang,050713
05071302,village,ត្រគៀត,Trakiet,050713
05071303,village,បាក់ចិញ្ជៀន,Bak Chenhchien,050713
05071304,village,លំពែងព្រះរាម,Lumpeaeng Preah Ream,050713
05071305,village,អូរក្រាំងអំបិល,Ou Krang Ambel,050713
05071306,village,អន្លង់គង់,Anlung Kung,050713
05071307,village,ត្រពាំងខ្យង,Trapeang Kyang,050713
05071308,village,ព្រៃផ្តៅ,Prey Phdau,050713
05071309,village,ស្រែអំបិល,Srae Ambel,050713
05071310,village,បាញ់កង្កែប,Banh Kangkaeb,050713
05071311,village,ត្រពាំងគង,Trapeang Kong,050713
05071312,village,ត្រពាំងវែង,Trapeang Veaeng,050713
05071313,village,សុបិន្ត,Soben,050713
05071314,village,សង្គ្រោះជាតិ,Sangkruoh Cheat,050713
05071315,village,ត្រពាំងសាំងជៀក,Trapeang Sang Chiek,050713
05071316,village,ត្រពាំងរកា,Trapeang Rokar,050713
05071317,village,ត្រពាំងអំពិល,Trapeang Ampil,050713
05071318,village,ទួលព្រិច,Tuol Prich,050713
05071319,village,ព្រៃគុយ,Prey Kuy,050713
05071320,village,ធ្លក,Thlok,050713
05071321,village,ថ្មសំលៀង,Thma Samlieng,050713
05071322,village,,iy Thkouv,050713
05071323,village,ព្នៅ,Pnov,050713
05071324,village,សំរោង,Samraong,050713
05071325,village,ឧកញ៉ាទេព,Oknha Tep,050713
05071326,village,ស្ទឹង,Stueng,050713
05071327,village,កែវឧត្តម,Kaev Otdom,050713
05071328,village,រំដួល,Rumduol,050713
05071329,village,ព្រៃសុភី,Prey Sophi,050713
050714,commune,ស្រុក ទំព័រមាស,Tumpoar Meas,0507
05071401,village,ឃុំ តាំងគម្ពីរ,Tang Kumpir,050714
05071402,village,ទំព័រមាស,Tumpoar Meas,050714
05071403,village,ក្រាំងស្តុក,Krang Sdok,050714
05071404,village,ទឹកស្អុយ,Tuek S'oy,050714
05071405,village,ពញាអោង,,050714
05071406,village,បាយស្រា,Bay Sra,050714
05071407,village,,Mange Tang Kantuot,050714
05071408,village,តាំងស្នោ,Tang Snao,050714
05071409,village,ហោងខ្វាវ,Haong Khvav,050714
05071410,village,ជ្រលងញ៉ូស,Chrolong Nhous,050714
05071411,village,កំពង់ល្វា,Kampong Lvea,050714
05071412,village,ពាមឃ្លៃ,Peam Khley,050714
05071413,village,ប្រជៀវបាត,Prachiev Bat,050714
050715,commune,វល្លិសរ,Voa Sar,0507
05071501,village,ចំបក់,Chambak,050715
05071502,village,វល្លិសរ,Voa Sa,050715
05071503,village,ព្រៃកោះ,Prey Kaoh,050715
05071504,village,រំលោង,Rumloung,050715
05071505,village,ស្លា,Sla,050715
05071506,village,ត្បែស,Thaes,050715
05071507,village,ចំការរដ្ឋ,Chamkar Road,050715
05071508,village,ចាក់កាំបិត,Chak Kambet,050715
05071509,village,ដក់ពរ,Dak Por,050715
05071510,village,គោកព្នៅ,Kouk Pnov,050715
05071511,village,រំលិចត្នោត,Rumlech Tnaot,050715
05071512,village,ពងទឹក,Pong Tuek,050715
05071513,village,ត្រពាំងពោធិ៍,Trapeang Pou,050715
05071514,village,តាគាំ,Ta Koam,050715
05071515,village,ទួលសំណាង,Tuol Samnang,050715
05071516,village,ព្រៃទួល,Prey Tuol,050715
05071517,village,កណ្តាល,Kandal,050715
05071518,village,ក្រាំងពង្រ,Krang Pungro,050715
05071519,village,ចំការបុស្ស,Chamkar Bos,050715
05071520,village,បឹងទន្លាប់,Boeng Tunloab,050715
05071521,village,រកាបាញ់,Roka Banh,050715
05071522,village,ត្រពាំងសង្កែ,Trapeang Sangkae,050715
05071523,village,ត្រពាំងខ្ទុំ,Trapeang Khtum,050715
0508,district,ថ្ពង,Thpong,05
050801,commune,អមលាំង,Amleang,0508
05080101,village,ថ្មគប់,Thma Kub,050801
05080102,village,ទំនាប,Tumneab,050801
05080103,village,កុមារមាស,Komar Meas,050801
05080104,village,ក្រាំងចំបក់,Krang Chambak,050801
05080105,village,តាកោង,Ta Kaong,050801
05080106,village,ថ្នល់បំបែក,Thnal Bambaek,050801
05080107,village,អូរអង្គំ,Ou Angkum,050801
05080108,village,ក្រាំងដូង,Krang Doung,050801
05080109,village,ស្នួល,Snuol,050801
05080110,village,គោក,Kouk,050801
05080111,village,ពិស,Pis,050801
05080112,village,ព្រែក,Preaek,050801
05080113,village,ព្រៃជ្រៅ,Prey Chrov,050801
05080114,village,តាំងហោង,Tang Houng,050801
05080115,village,ថ្នល់,Thnal,050801
05080116,village,តាំងសំរោង,Tang Samraong,050801
05080117,village,ទឹកចេញ,Tuek Chenh,050801
050802,commune,មនោរម្យ,Meaknourum,0508
05080201,village,តាំងស្តុក,Tang Sdok,050802
05080202,village,មនោរម្យ,Meaknourum,050802
05080203,village,គោល,Koul,050802
05080204,village,ថ្នល់,Thnal,050802
05080205,village,ច្រកខ្លុង,Chrak Khlong,050802
05080206,village,តាំងរលាំង,Tang Roleang,050802
05080207,village,ចំបក់ផ្អែម,Chambak Ph'aem,050802
05080208,village,វាលពន់,Veal Pun,050802
05080209,village,ចំពារ,Champear,050802
05080210,village,តាមុំ,Ta Mom,050802
050804,commune,ប្រាំបីមុម,Prambei Mum,0508
05080401,village,ព្រៃវែង,Prey Veaeng,050804
05080402,village,ទ្ប,la,050804
05080403,village,តាំងពោធិ៍,Tang Pou,050804
05080404,village,ត្បែងប្រជាប់,Tbaeng Prachoab,050804
05080405,village,ត្រពាំងត្រោក,Trapeang Traok,050804
05080406,village,ត្រាញ់វែង,Tranh Veaeng,050804
05080407,village,ចំបក់ធំ,Chambak Thum,050804
05080408,village,ដូនទិព្វ,Doun Tip,050804
05080409,village,ក្រពាំងក្រើញ,Trapeang Kraeung,050804
05080410,village,អន្លង់ជ្រៃ,Anlung Chrey,050804
05080411,village,ថ្នល់កែង,Thnal Kaeng,050804
05080412,village,ថ្នល់ទទឹង,Thnal Toteung,050804
05080413,village,ក្រាំងស្វាយធំ,Krang Svay Thum,050804
050805,commune,រុង រឿង,Rung Roeang,0508
05080501,village,គាម្មនី,Keammoni,050805
05080502,village,ត្រពាំងត្របែក,Trapeang Trabaek,050805
05080503,village,ទឹកលង ទី ១,Tuek Long Ti Muoy,050805
05080504,village,ទឹកលង ទី ២,Tuek Long Ti Pir,050805
05080505,village,ត្បែង,Tbaeng,050805
05080506,village,អង្គ,Ang,050805
05080507,village,ថ្មី,Thmei,050805
05080508,village,រលាំងថ្លើង,Roleang Thlaeung,050805
05080509,village,ចំបក់សរ,Chambak Sar,050805
05080510,village,ក្រាំងតាចរ,Krang Ta Char,050805
050806,commune,ទ័ពមាន,Toap Mean,0508
05080601,village,ស្វាយព្រៃ,Svay Prey,050806
05080602,village,ព្រៃសំរោង,Prey Samraong,050806
05080603,village,ត្រពាំងដងទឹក,Trapeang Dang Tuek,050806
05080604,village,អញ្ញាសេះ,Anha seh,050806
05080605,village,ស្តៅវស្សា,Sdau Vossa,050806
05080606,village,ស្រែអណ្តូង,Srae Andoung,050806
05080607,village,អូរស្នួល,Ou Snuol,050806
050807,commune,វាលពន់,Veal Pun,0508
05080701,village,អូរក្រសារ,Ou Krasar,050807
05080702,village,ជុំខ្វិត,Dom Khvet,050807
